parent_node,child_node,child_type
m0,a20.h9,v
m0,a20.h10,v
m0,a20.h11,v
m0,a20.h12,v
m0,a20.h13,v
m1,a20.h7,v
m1,a20.h12,v
a2.h12,a20.h7,v
m2,a20.h7,v
m2,a20.h12,v
m4,a20.h7,v
m4,a20.h11,v
m4,a20.h12,v
m6,a20.h7,v
m6,a20.h12,v
m7,a20.h7,v
a16.h7,a20.h9,v
a16.h9,a20.h9,v
a16.h10,a20.h7,v
a16.h10,a20.h11,v
a16.h10,a20.h12,v
a16.h11,a20.h7,v
a16.h11,a20.h9,v
a16.h11,a20.h11,v
a16.h11,a20.h12,v
a16.h12,a20.h9,v
m16,a20.h7,v
m16,a20.h9,v
m16,a20.h12,v
m17,a20.h7,v
m17,a20.h9,v
m17,a20.h12,v
m19,a20.h7,v
m19,a20.h9,v
m19,a20.h12,v
m0,m20,
m1,m20,
m4,m20,
a16.h7,m20,
a16.h9,m20,
a16.h10,m20,
a16.h11,m20,
a16.h12,m20,
m16,m20,
m17,m20,
m18,m20,
m19,m20,
a20.h7,m20,
a20.h9,m20,
a20.h12,m20,
m0,a21.h0,v
m0,a21.h1,v
m0,a21.h2,v
m0,a21.h3,v
m0,a21.h5,v
m0,a21.h6,v
m0,a21.h8,v
m0,a21.h10,v
m0,a21.h11,v
m0,a21.h13,v
m4,a21.h1,v
m4,a21.h11,v
m16,a21.h1,v
m16,a21.h11,v
m17,a21.h11,v
m0,m21,
m1,m21,
m4,m21,
a16.h7,m21,
a16.h9,m21,
a16.h10,m21,
a16.h11,m21,
m16,m21,
m17,m21,
m18,m21,
m19,m21,
a20.h7,m21,
a20.h9,m21,
a20.h12,m21,
m20,m21,
m0,a22.h0,v
m0,a22.h1,v
m0,a22.h2,v
m0,a22.h4,k
m0,a22.h4,v
m0,a22.h5,k
m0,a22.h5,v
m0,a22.h6,k
m0,a22.h6,v
m0,a22.h7,k
m0,a22.h7,v
m0,a22.h9,v
m0,a22.h11,v
m0,a22.h13,v
m1,a22.h6,v
a2.h12,a22.h6,v
a2.h13,a22.h6,v
m2,a22.h6,v
m3,a22.h6,v
m4,a22.h5,v
m4,a22.h6,v
m4,a22.h9,v
m4,a22.h11,v
m4,a22.h13,v
m5,a22.h6,v
m6,a22.h6,v
m7,a22.h6,v
m14,a22.h6,v
a16.h7,a22.h6,v
a16.h10,a22.h2,v
a16.h10,a22.h6,v
a16.h10,a22.h11,v
a16.h11,a22.h0,v
a16.h11,a22.h6,v
m16,a22.h6,v
m16,a22.h9,v
m16,a22.h11,v
m17,a22.h6,v
m17,a22.h11,v
m18,a22.h6,v
m19,a22.h6,v
m19,a22.h11,v
a20.h7,a22.h6,q
a20.h7,a22.h6,v
a20.h9,a22.h6,v
a20.h11,a22.h6,v
a20.h13,a22.h6,v
m20,a22.h6,k
m20,a22.h6,v
m21,a22.h6,v
m0,m22,
m4,m22,
a16.h0,m22,
a16.h1,m22,
a16.h2,m22,
a16.h3,m22,
a16.h4,m22,
a16.h5,m22,
a16.h7,m22,
a16.h9,m22,
a16.h11,m22,
a16.h12,m22,
a16.h13,m22,
m16,m22,
m17,m22,
m18,m22,
m19,m22,
a20.h7,m22,
a20.h9,m22,
a20.h11,m22,
a20.h12,m22,
m20,m22,
a21.h1,m22,
a21.h3,m22,
a21.h8,m22,
a21.h11,m22,
m21,m22,
a22.h2,m22,
a22.h6,m22,
a22.h9,m22,
a22.h11,m22,
m0,a23.h0,v
m0,a23.h1,v
m0,a23.h2,k
m0,a23.h2,v
m0,a23.h7,v
m0,a23.h8,v
m0,a23.h9,v
m0,a23.h10,v
m0,a23.h11,v
m0,a23.h12,v
m4,a23.h2,v
a16.h10,a23.h2,v
m16,a23.h2,v
m17,a23.h2,v
m19,a23.h2,v
a22.h6,a23.h2,q
m0,m23,
m1,m23,
m2,m23,
m4,m23,
m6,m23,
a16.h1,m23,
a16.h2,m23,
a16.h3,m23,
a16.h5,m23,
a16.h7,m23,
a16.h9,m23,
a16.h10,m23,
a16.h11,m23,
a16.h12,m23,
m16,m23,
m17,m23,
m18,m23,
m19,m23,
a20.h7,m23,
a20.h9,m23,
a20.h12,m23,
m20,m23,
a22.h0,m23,
a22.h1,m23,
a22.h2,m23,
a22.h5,m23,
a22.h6,m23,
a22.h7,m23,
a22.h11,m23,
m22,m23,
a23.h0,m23,
a23.h1,m23,
a23.h7,m23,
a23.h11,m23,
m0,logits,
m1,logits,
m6,logits,
m14,logits,
m15,logits,
a16.h0,logits,
a16.h1,logits,
a16.h2,logits,
a16.h3,logits,
a16.h4,logits,
a16.h5,logits,
a16.h7,logits,
a16.h9,logits,
a16.h10,logits,
a16.h11,logits,
a16.h12,logits,
a16.h13,logits,
m16,logits,
m17,logits,
a18.h1,logits,
m18,logits,
m19,logits,
a20.h6,logits,
a20.h7,logits,
a20.h9,logits,
a20.h10,logits,
a20.h11,logits,
a20.h12,logits,
m20,logits,
a21.h0,logits,
a21.h1,logits,
a21.h2,logits,
a21.h3,logits,
a21.h5,logits,
a21.h6,logits,
a21.h8,logits,
a21.h10,logits,
a21.h11,logits,
a21.h13,logits,
m21,logits,
a22.h0,logits,
a22.h1,logits,
a22.h2,logits,
a22.h4,logits,
a22.h5,logits,
a22.h6,logits,
a22.h7,logits,
a22.h9,logits,
a22.h11,logits,
a22.h13,logits,
m22,logits,
a23.h0,logits,
a23.h1,logits,
a23.h2,logits,
a23.h7,logits,
a23.h8,logits,
a23.h9,logits,
a23.h10,logits,
a23.h11,logits,
a23.h12,logits,
m23,logits,
input,a0.h0,v
input,a0.h5,v
input,a0.h6,k
input,a0.h8,k
input,a0.h9,q
input,a0.h11,q
a0.h0,m0,
a0.h5,m0,
m0,a2.h4,v
m0,a2.h7,v
m0,a2.h8,v
m0,a2.h9,v
m0,a2.h11,v
m1,a2.h8,v
a2.h4,m2,
a2.h7,m2,
a2.h8,m2,
a2.h9,m2,
a2.h11,m2,
m0,a3.h12,k
m0,a3.h12,v
m2,a3.h12,v
m1,m3,
a2.h8,m3,
a2.h9,m3,
a2.h11,m3,
a2.h8,m4,
m1,m5,
a2.h8,m5,
a2.h12,m5,
m2,m5,
m3,m6,
m5,m6,
m0,a7.h9,v
m0,a7.h13,v
m2,a7.h9,v
m3,a7.h9,v
m4,a7.h9,v
m5,a7.h9,v
m6,a7.h9,v
m5,m7,
a7.h13,m7,
m0,a8.h5,v
m5,a8.h5,v
m7,a8.h5,v
m0,m8,
a3.h12,m8,
a7.h9,m8,
a8.h5,m8,
m0,m9,
m2,m9,
a3.h12,m9,
a7.h9,m9,
a8.h5,m9,
a7.h9,a14.h5,v
m5,m16,
m7,m16,
m0,a17.h7,v
m16,a17.h7,v
m16,a17.h8,v
m3,m17,
m5,m17,
m0,a18.h0,k
m0,a18.h0,v
m0,a18.h2,k
m0,a18.h2,v
m0,a18.h4,k
m0,a18.h4,v
m0,a18.h5,v
m0,a18.h6,k
m0,a18.h6,v
m1,a18.h1,v
m1,a18.h4,v
m2,a18.h0,v
m2,a18.h1,v
m2,a18.h4,k
m2,a18.h4,v
m3,a18.h0,v
m3,a18.h1,v
m3,a18.h4,v
m4,a18.h0,v
m4,a18.h1,v
m4,a18.h4,v
m5,a18.h0,v
m5,a18.h1,v
m5,a18.h4,v
m6,a18.h1,v
m6,a18.h4,v
a7.h9,a18.h4,v
a7.h13,a18.h4,v
m7,a18.h4,v
m8,a18.h4,v
m9,a18.h4,v
m14,a18.h4,v
a16.h10,a18.h1,v
a16.h10,a18.h4,v
m16,a18.h0,v
m16,a18.h1,v
m16,a18.h4,k
m16,a18.h4,v
m17,a18.h0,v
m17,a18.h1,v
m17,a18.h4,v
a18.h0,m18,
a18.h2,m18,
a18.h4,m18,
a14.h5,a19.h10,v
a16.h7,a19.h8,v
a16.h9,a19.h8,v
a16.h11,a19.h8,v
a17.h7,a19.h8,v
a17.h7,a19.h10,v
a17.h8,a19.h7,v
a17.h8,a19.h8,v
a17.h8,a19.h10,v
a18.h0,a19.h7,v
a18.h0,a19.h8,v
a18.h0,a19.h9,v
a18.h0,a19.h10,v
a18.h0,a19.h11,v
a18.h0,a19.h12,v
a18.h1,a19.h7,v
a18.h1,a19.h8,v
a18.h1,a19.h9,v
a18.h1,a19.h10,v
a18.h1,a19.h11,v
a18.h2,a19.h10,v
a18.h4,a19.h7,v
a18.h4,a19.h8,v
a18.h4,a19.h9,v
a18.h4,a19.h10,v
a18.h4,a19.h11,v
a18.h4,a19.h12,v
a18.h4,a19.h13,v
a18.h5,a19.h7,v
a18.h5,a19.h8,v
a18.h5,a19.h10,v
a18.h5,a19.h11,v
a18.h6,a19.h7,v
a18.h6,a19.h8,v
a18.h6,a19.h10,v
a18.h6,a19.h11,v
m18,a19.h7,v
m18,a19.h8,v
a18.h0,m19,
a18.h1,m19,
a18.h4,m19,
a19.h8,m19,
m16,a20.h6,v
m17,a20.h6,v
a18.h0,a20.h9,v
a18.h0,a20.h11,v
a18.h0,a20.h12,v
a18.h0,m20,
a18.h1,m20,
a18.h4,m20,
a19.h8,m20,
m0,a21.h1,k
m0,a21.h4,v
m1,a21.h2,v
m2,a21.h2,k
m2,a21.h2,v
m2,a21.h10,v
m3,a21.h2,v
m3,a21.h4,v
m4,a21.h2,v
m4,a21.h6,v
m5,a21.h2,v
m6,a21.h2,v
m7,a21.h2,v
m8,a21.h2,v
m8,a21.h4,v
m9,a21.h2,v
m9,a21.h4,v
m14,a21.h2,v
a16.h10,a21.h2,v
m16,a21.h2,v
m16,a21.h4,v
m16,a21.h6,v
m17,a21.h2,v
m17,a21.h4,v
m17,a21.h6,v
m17,a21.h10,v
a18.h0,a21.h2,v
a18.h0,a21.h4,v
a18.h0,a21.h10,v
a18.h0,a21.h11,v
a18.h0,a21.h12,v
a18.h1,a21.h2,v
a18.h1,a21.h12,v
m20,a21.h2,k
m20,a21.h2,v
m20,a21.h13,k
a18.h0,m21,
a18.h1,m21,
a20.h6,m21,
a21.h1,m21,
a21.h2,m21,
a21.h6,m21,
a21.h10,m21,
a21.h11,m21,
m0,a22.h9,k
m0,a22.h10,k
m0,a22.h10,v
m0,a22.h11,k
a16.h10,a22.h1,v
a16.h10,a22.h9,v
a16.h10,a22.h13,v
m16,a22.h1,v
m17,a22.h1,v
m17,a22.h9,v
a18.h0,a22.h6,v
a18.h1,a22.h1,q
m19,a22.h9,v
m20,a22.h9,v
a18.h0,m22,
a18.h1,m22,
a18.h2,m22,
a18.h4,m22,
a19.h8,m22,
a19.h9,m22,
a19.h10,m22,
a19.h11,m22,
a20.h6,m22,
a21.h2,m22,
a21.h6,m22,
a22.h1,m22,
a22.h10,m22,
m0,a23.h13,k
m0,a23.h13,v
a16.h10,a23.h0,v
a18.h0,m23,
a18.h1,m23,
a18.h2,m23,
a18.h4,m23,
a19.h8,m23,
a19.h10,m23,
a19.h11,m23,
a20.h6,m23,
a21.h2,m23,
m21,m23,
a23.h2,m23,
a23.h13,m23,
a14.h5,logits,
a17.h7,logits,
a17.h8,logits,
a18.h0,logits,
a18.h2,logits,
a18.h4,logits,
a18.h5,logits,
a18.h6,logits,
a19.h7,logits,
a19.h8,logits,
a19.h9,logits,
a19.h10,logits,
a19.h11,logits,
a19.h12,logits,
a19.h13,logits,
a20.h13,logits,
a21.h4,logits,
a21.h12,logits,
a22.h10,logits,
a23.h13,logits,
input,a0.h4,v
a0.h4,m0,
m2,m14,
m6,m14,
m7,m14,
m0,a16.h8,v
m1,a16.h13,v
a2.h12,a16.h7,v
a2.h12,a16.h12,v
m2,a16.h1,v
m4,a16.h13,v
m14,a16.h7,q
m14,a16.h12,v
a16.h0,m16,
a16.h1,m16,
a16.h2,m16,
a16.h13,m16,
m1,m18,
a16.h1,m18,
a16.h13,m18,
m0,a20.h8,v
m1,a20.h11,v
a2.h12,a20.h11,v
a2.h12,a20.h12,v
m2,a20.h11,v
m6,a20.h11,v
m7,a20.h11,v
m7,a20.h12,v
m14,a20.h7,v
m14,a20.h12,v
a16.h10,a20.h10,v
m16,a20.h11,v
m17,a20.h11,v
m18,a20.h7,v
m19,a20.h11,v
m14,m20,
a16.h13,m20,
m0,a21.h12,v
m16,a21.h13,v
a16.h12,m21,
a16.h13,m21,
a20.h11,m21,
m0,a22.h0,k
m0,a22.h8,k
m0,a22.h8,v
m4,a22.h0,v
a16.h10,a22.h0,v
m16,a22.h0,v
m17,a22.h0,v
m19,a22.h0,v
a16.h10,m22,
a21.h0,m22,
a21.h13,m22,
a22.h0,m22,
a22.h4,m22,
a22.h13,m22,
m14,m23,
a16.h4,m23,
a16.h13,m23,
a20.h11,m23,
a21.h11,m23,
a16.h8,logits,
a20.h8,logits,
a22.h8,logits,
